model,regime,case,params,mean_rmse,fold0_rmse,fold1_rmse,fold2_rmse
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",3.0151319227460487,5.343666739513489,0.8858088761422335,2.815920152582424
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.9570506131968277,5.3142833690261195,0.9286692613230461,2.6281992092413176
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.025673620303151,5.169966819186444,0.23854843584275093,3.6685056058802585
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.09411036689983,5.473359201816236,0.23961251723541024,3.5693593816478453
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",3.014613105768475,5.343666739513489,0.8842524252095123,2.815920152582424
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.9570506131968277,5.3142833690261195,0.9286692613230461,2.6281992092413176
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0201578275665604,5.23053649325825,0.24151907140474846,3.588417918036682
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.9880790436536397,5.3698732442870085,0.2203196392185474,3.374044247455363
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.002815191369656,5.366143393709494,0.8491417629900323,2.793160417409443
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.9779689627891663,5.39759923438342,0.8713858472683766,2.664921806715703
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.015223320447664,5.172573941590423,0.24909334359525187,3.6240026761573176
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.988736305155142,5.3923164744920795,0.2141526218556731,3.359739819117673
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.990115009539245,5.345872078695159,0.8339919266528084,2.7904810232697668
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.983050036913634,5.40661150930759,0.8681434508704836,2.6743951505628285
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0076569735786447,5.171821763908917,0.2304892237398198,3.6206599330871976
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.989207566609423,5.391688678634248,0.21447304730908123,3.3614609738849395
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.991159609270054,5.349005877887587,0.8339919266528084,2.7904810232697668
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.98259009921995,5.40641440046721,0.8669607466298124,2.6743951505628285
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.035267090658195,5.235125783601567,0.24204622206339163,3.628629266309627
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.066638713534068,5.373541059637843,0.2579850202031017,3.5683900607612586
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.0341856246488788,5.308983487837995,0.982286813415528,2.811286572693113
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.984129164254458,5.308179827655199,1.0199129182411668,2.6242947468670086
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0298462995678554,5.176915572619611,0.2449119760754331,3.6677113500085223
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.099493755233089,5.482975654585505,0.24317219056304054,3.5723334205507213
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.0335945272735914,5.352370479236989,0.9407284851505464,2.8076846174332384
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.9681816709566555,5.318763096402637,0.9665576837885573,2.619224232678773
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0254365218104753,5.171287944925085,0.23941012444536316,3.6656114960609787
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0946561602928875,5.477784617382679,0.23938793178908352,3.5667959317069005
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.034583713613277,5.354226542906161,0.9418399805004325,2.8076846174332384
HistGradientBoosting,charging,case3_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.968689808735318,5.32102934079239,0.9658158527347911,2.619224232678773
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.0089339232498964,5.2259975191419965,0.21053775319884374,3.5902664974088476
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.989488525041858,5.366789571511646,0.20484091671411078,3.3968350868998165
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.9398427913262655,5.4101082217430125,0.6463041978448993,2.763115954390884
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.9158551368476764,5.447008835111984,0.6518214543348354,2.64873512109621
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.0057398725608446,5.166816959649279,0.22397498004022343,3.6264276779930307
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.9839674704708314,5.385144479103348,0.20117889542192885,3.3655790368872163
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.926580563338766,5.378654875663548,0.6320807517657989,2.7690060625869517
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.9012533696123266,5.441985113060738,0.606470256813688,2.655304738962553
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.0064966434947493,5.168671256550762,0.22465957907441617,3.62615909485907
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.9829758521916623,5.38489194936478,0.19818192655411676,3.3658536806560884
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.926142409452717,5.3773402402321615,0.6320809255390387,2.7690060625869517
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.901265364369678,5.4420060050640275,0.6064853490824531,2.655304738962553
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.0289578452781165,5.223785446526531,0.2269808979347912,3.6361071913730285
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.054583275341098,5.358639297473527,0.24218481018184945,3.562925718367917
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",3.0029260645759854,5.300500002828897,0.8896972464981835,2.818580944400876
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.968357412224979,5.306026421848393,0.9646888013568095,2.6343570134697365
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.0321840812600307,5.173894871922624,0.25139700332374987,3.6712603685337184
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.0881195660462795,5.472392712506947,0.2158288773875364,3.576137108244356
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",3.0113574151313003,5.34332383369288,0.8788919471005764,2.8118564646004454
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.959349960829039,5.316154488772266,0.9312802468919793,2.6306151468228713
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.0266030002274813,5.1731314086991995,0.23546205972970116,3.6712155322535427
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",3.087799635847809,5.468580337390437,0.22439934968610367,3.5704192204668868
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",3.01123999051743,5.34332383369288,0.878539673258966,2.8118564646004454
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.960494382287989,5.316154488772266,0.9347135112688295,2.6306151468228713
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0176914612233303,5.231307933290695,0.23518769760977903,3.5865787527695168
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.995489863299475,5.368285406415103,0.23037837289412572,3.3878058105891973
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.005516367991976,5.366288616134346,0.8456171547826734,2.8046433330589084
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.985753667683644,5.39759923438342,0.8695384199833376,2.6901233486841734
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.010820256801894,5.171522469330265,0.23795918211175776,3.6229791189636593
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.9918653782227884,5.390421848659267,0.2177478852627724,3.367426400746324
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.9974824032469685,5.346861101817482,0.830196449372107,2.8153896585513167
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.987307327526382,5.401858611290998,0.8656425351218789,2.694420836166268
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0077935728642267,5.174082554184528,0.2280329144833218,3.621265249924831
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.9915710358837,5.391978297986373,0.21665370057643954,3.366081109088287
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.997504930198821,5.344827718227097,0.8322974138180487,2.8153896585513167
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.988354762728147,5.404747720458282,0.8658957315598922,2.694420836166268
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0337432048730313,5.2302755917718,0.23568190650703244,3.6352721163402606
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.071039028302048,5.373292668399337,0.26354326729733285,3.5762811492094744
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.0305401429422116,5.307484488550031,0.9739534550319329,2.8101824852446717
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.992395742339788,5.308002829733723,1.035597945536474,2.633586451749167
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0328144861102473,5.17775898511262,0.2517765576704847,3.6689079155476385
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0927781276153365,5.480106473429136,0.22400086818642406,3.57422704123045
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.0281022217186675,5.3552291704509605,0.9243531020472522,2.804724392657791
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.9693409549458685,5.321815331262578,0.9614621339257211,2.624745399649306
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0254236711884297,5.173188030693724,0.23605575613265703,3.6670272267389095
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",3.0861280355933403,5.471380030095693,0.21964852815797478,3.5673555485263524
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",3.029113623387223,5.356602389643353,0.9260140878605233,2.804724392657791
HistGradientBoosting,charging,case4_solar_and_lags,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.9725959916616778,5.325963893524818,0.9670786818109098,2.624745399649306
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.9095213080249764,3.1682547480134473,2.7159446463815016,2.844364529679981
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.8366678140040342,2.7668401069478725,2.9817680241322697,2.761395310931961
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.8243076639528297,2.9275443860856845,2.792173475433268,2.7532051303395377
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.8182158184621273,2.9081854749037914,2.7833713657593746,2.7630906147232164
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.9363383913237793,3.1515828407176807,2.642762749784228,3.014669583469429
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.880475481154837,2.8106311843429235,3.0628146047725187,2.767980654349069
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.814064846414121,2.935046797858212,2.76608980843669,2.7410579329474607
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.8045033168176494,2.9147275452096135,2.7610791498247584,2.7377032554185767
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.934309069683664,3.1507484400860184,2.637411954703004,3.01476681426197
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.8813329523531195,2.813496189194481,3.0610991521070985,2.7694035157577788
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.8138822587769585,2.9358887024177456,2.7647001409656693,2.7410579329474607
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.804685315189046,2.914697130864469,2.7610791498247584,2.738279664877911
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.9130997542235257,3.1984505871720996,2.714105696906411,2.8267429785920672
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.7508344585761493,2.6045078043567282,2.9070168165360255,2.740978754835695
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.864798218900527,3.0032016628958704,2.7928528251286813,2.7983401686770284
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 4, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.831757337968978,2.9823290179875834,2.7267484143611345,2.786194581558216
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.936657434198411,3.114912563886568,2.655920780763048,3.039138957945617
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.8047519823502696,2.7964733629275464,2.876045532492816,2.7417370516304467
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.8321852489811405,2.994241407344636,2.7583342788943956,2.7439800607043905
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.8062692399360043,2.9677507749648644,2.695739813756261,2.7553171310868882
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.9252650718786506,3.1126293294082,2.6252381014330477,3.037927784794704
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 5}",2.8042608204688584,2.8017178696392286,2.871634328352693,2.7394302634146532
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.8292815729265466,2.9901509041310375,2.757097204577366,2.740596610071236
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 15}",2.805877616620256,2.9675236448363633,2.695739813756261,2.7543693912681433
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.908807782125327,3.1682501584358054,2.7028008836585187,2.8553723042816563
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.827481062012436,2.7609249751646168,2.9576288177482914,2.7638893931243986
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.8328894911176863,2.9737964712638933,2.746735613443202,2.778136388645964
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.82405525712239,2.940115263332915,2.7310926033881984,2.8009579046460558
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.9396483071504704,3.1558734790166234,2.6390789081905073,3.023992534244281
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.8698098484162435,2.800288929961035,3.041031840388749,2.7681087748989466
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.815964985521967,2.9707459887014918,2.7243025765284408,2.752846391335969
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 800, ""min_samples_leaf"": 15}",2.804069996379311,2.9383913438132225,2.7144587218951286,2.7593599234295816
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.936213358336211,3.1573071557837413,2.6340598386663676,3.017273080558524
HistGradientBoosting,discharging,case1_baseline,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 800, ""min_samples_leaf"": 5}",2.872754544734489,2.807328005463496,3.0411906979955305,2.769744930744441
